hostsp,hostid,AA,drift,driftadj,diff,finalvalue,samplestd,date_collected,year,lag0_temp,lag1_temp,lag2_temp,lag3_temp,lag12_temp,decade,tl,sl,location,lat,long,comments
pollock,117905-1_90,leu,0.397486726,21.99251327,0.652,21.34051327,0.32992878,11-May-90,1990,9.9,9,8.2,7.7,9.5,1990,176,152,"Washington Port Madison, Puget Sound",47.1413,-122.7658,
pollock,117905-1_90,ile,0.605522124,23.02847788,1.6704,21.35807788,0.666264212,11-May-90,1990,9.9,9,8.2,7.7,9.5,1990,176,152,"Washington Port Madison, Puget Sound",47.1413,-122.7658,
pollock,117905-1_90,nle,-0.69979646,13.84179646,-1.952,15.79379646,0.208007211,11-May-90,1990,9.9,9,8.2,7.7,9.5,1990,176,152,"Washington Port Madison, Puget Sound",47.1413,-122.7658,
pollock,117905-1_90,thr,0.78860177,-7.635935103,-1.0264,-6.609535103,0.479008699,11-May-90,1990,9.9,9,8.2,7.7,9.5,1990,176,152,"Washington Port Madison, Puget Sound",47.1413,-122.7658,
pollock,117905-1_90,asp,1.252831858,23.94016814,0.96,22.98016814,0.184518292,11-May-90,1990,9.9,9,8.2,7.7,9.5,1990,176,152,"Washington Port Madison, Puget Sound",47.1413,-122.7658,
pollock,117905-1_90,ser,-0.177610619,13.97494395,-1.013,14.98794395,0.507390711,11-May-90,1990,9.9,9,8.2,7.7,9.5,1990,176,152,"Washington Port Madison, Puget Sound",47.1413,-122.7658,
pollock,117905-1_90,glu,0.273504425,25.08582891,1.3856,23.70022891,0.093660735,11-May-90,1990,9.9,9,8.2,7.7,9.5,1990,176,152,"Washington Port Madison, Puget Sound",47.1413,-122.7658,
pollock,117905-1_90,phe,-0.008362832,6.370029499,1.2284,5.141629499,0.305624497,11-May-90,1990,9.9,9,8.2,7.7,9.5,1990,176,152,"Washington Port Madison, Puget Sound",47.1413,-122.7658,
herring,110761-2_91_notusing,ala,-1.552778761,26.01044543,-1.036,27.04644543,0.263154581,7-May-91,1991,9.7,9.7,8.4,7.9,9.9,1990,193,163,"Mason Puget Sound, Hood Canal","47.62188148409985,",-122.9514006,
herring,110761-2_91_notusing,val,-1.207150442,27.43381711,-0.2916,27.72541711,0.320564086,7-May-91,1991,9.7,9.7,8.4,7.9,9.9,1990,193,163,"Mason Puget Sound, Hood Canal","47.62188148409985,",-122.9514006,
herring,110761-2_91_notusing,leu,-0.721132743,23.34446608,-0.0916,23.43606608,0.459713316,7-May-91,1991,9.7,9.7,8.4,7.9,9.9,1990,193,163,"Mason Puget Sound, Hood Canal","47.62188148409985,",-122.9514006,
herring,110761-2_91_notusing,ile,0.295079646,22.85558702,1.243,21.61258702,0.215641678,7-May-91,1991,9.7,9.7,8.4,7.9,9.9,1990,193,163,"Mason Puget Sound, Hood Canal","47.62188148409985,",-122.9514006,
herring,110761-2_91_notusing,nle,-2.552566372,18.49656637,-2.6488,21.14536637,0.387551287,7-May-91,1991,9.7,9.7,8.4,7.9,9.9,1990,193,163,"Mason Puget Sound, Hood Canal","47.62188148409985,",-122.9514006,
herring,110761-2_91_notusing,pro,-1.394112094,24.54177876,3.099,21.44277876,1.883121434,7-May-91,1991,9.7,9.7,8.4,7.9,9.9,1990,193,163,"Mason Puget Sound, Hood Canal","47.62188148409985,",-122.9514006,
herring,110761-2_91_notusing,glu_notusing,-1.419539823,26.47687316,0.323,26.15387316,0.246854883,7-May-91,1991,9.7,9.7,8.4,7.9,9.9,1990,193,163,"Mason Puget Sound, Hood Canal","47.62188148409985,",-122.9514006,
herring,110761-1_91,ala,-0.572973451,28.21597345,-1.0216,29.23757345,0.148394744,7-May-91,1991,9.7,9.7,8.4,7.9,9.9,1990,231,191,"Mason Puget Sound, Hood Canal","47.62188148409985,",-122.9514006,
herring,110761-1_91,val,-0.604752212,29.77975221,-0.345,30.12475221,0.307068396,7-May-91,1991,9.7,9.7,8.4,7.9,9.9,1990,231,191,"Mason Puget Sound, Hood Canal","47.62188148409985,",-122.9514006,
herring,110761-1_91,leu,-0.743097345,26.75176401,-0.6794,27.43116401,0.026689573,7-May-91,1991,9.7,9.7,8.4,7.9,9.9,1990,231,191,"Mason Puget Sound, Hood Canal","47.62188148409985,",-122.9514006,
herring,110761-1_91,ile,0.289393805,25.81160619,1.199,24.61260619,0.241708502,7-May-91,1991,9.7,9.7,8.4,7.9,9.9,1990,231,191,"Mason Puget Sound, Hood Canal","47.62188148409985,",-122.9514006,
herring,110761-1_91,nle,-1.454814159,14.01981416,-2.2832,16.30301416,0.818026894,7-May-91,1991,9.7,9.7,8.4,7.9,9.9,1990,231,191,"Mason Puget Sound, Hood Canal","47.62188148409985,",-122.9514006,
herring,110761-1_91,pro,-1.047345133,30.09367847,3.9672,26.12647847,0.676573967,7-May-91,1991,9.7,9.7,8.4,7.9,9.9,1990,231,191,"Mason Puget Sound, Hood Canal","47.62188148409985,",-122.9514006,
herring,110761-1_91,thr,-0.367606195,-18.82506047,-2.2448,-16.58026047,0.38792568,7-May-91,1991,9.7,9.7,8.4,7.9,9.9,1990,231,191,"Mason Puget Sound, Hood Canal","47.62188148409985,",-122.9514006,
herring,110761-1_91,asp,1.055349558,22.64898378,-0.23,22.87898378,0.15519128,7-May-91,1991,9.7,9.7,8.4,7.9,9.9,1990,231,191,"Mason Puget Sound, Hood Canal","47.62188148409985,",-122.9514006,
herring,110761-1_91,ser,-0.588544248,10.57754425,-2.4618,13.03934425,0.539139129,7-May-91,1991,9.7,9.7,8.4,7.9,9.9,1990,231,191,"Mason Puget Sound, Hood Canal","47.62188148409985,",-122.9514006,
herring,110761-1_91,glu,-0.78630531,28.37763864,0.0864,28.29123864,0.205344426,7-May-91,1991,9.7,9.7,8.4,7.9,9.9,1990,231,191,"Mason Puget Sound, Hood Canal","47.62188148409985,",-122.9514006,
herring,110761-1_91,phe,-0.779893805,8.270227139,0.6364,7.633827139,0.483553858,7-May-91,1991,9.7,9.7,8.4,7.9,9.9,1990,231,191,"Mason Puget Sound, Hood Canal","47.62188148409985,",-122.9514006,
pollock,111763-1_91,ala,NA,NA,NA,NA,0.261879743,8-May-91,1991,9.7,9.7,8.4,7.9,9.9,1990,320,260,Washington Puget Sound 47.8606 -122.5025 52fms,47.8606,-122.5025,
pollock,111763-1_91,val,0.908460177,23.44620649,0.673,22.77320649,0.75350271,8-May-91,1991,9.7,9.7,8.4,7.9,9.9,1990,320,260,Washington Puget Sound 47.8606 -122.5025 52fms,47.8606,-122.5025,
pollock,111763-1_91,leu,1.059964602,24.3370354,0.652,23.6850354,1.194618349,8-May-91,1991,9.7,9.7,8.4,7.9,9.9,1990,320,260,Washington Puget Sound 47.8606 -122.5025 52fms,47.8606,-122.5025,
pollock,111763-1_91,ile,1.614725664,24.50227434,1.6704,22.83187434,0.415195135,8-May-91,1991,9.7,9.7,8.4,7.9,9.9,1990,320,260,Washington Puget Sound 47.8606 -122.5025 52fms,47.8606,-122.5025,
pollock,111763-1_91,nle,-1.866123894,17.47212389,-1.952,19.42412389,0.569974561,8-May-91,1991,9.7,9.7,8.4,7.9,9.9,1990,320,260,Washington Puget Sound 47.8606 -122.5025 52fms,47.8606,-122.5025,
pollock,111763-1_91,pro,1.823150442,25.46184956,3.721,21.74084956,0.559667759,8-May-91,1991,9.7,9.7,8.4,7.9,9.9,1990,320,260,Washington Puget Sound 47.8606 -122.5025 52fms,47.8606,-122.5025,
pollock,111763-1_91,thr,2.102938053,-11.05160472,-1.0264,-10.02520472,0.054500765,8-May-91,1991,9.7,9.7,8.4,7.9,9.9,1990,320,260,Washington Puget Sound 47.8606 -122.5025 52fms,47.8606,-122.5025,
pollock,111763-1_91,asp,3.340884956,22.43611504,0.96,21.47611504,0.15361966,8-May-91,1991,9.7,9.7,8.4,7.9,9.9,1990,320,260,Washington Puget Sound 47.8606 -122.5025 52fms,47.8606,-122.5025,
pollock,111763-1_91,ser,-0.473628319,12.60029499,-1.013,13.61329499,0.646353103,8-May-91,1991,9.7,9.7,8.4,7.9,9.9,1990,320,260,Washington Puget Sound 47.8606 -122.5025 52fms,47.8606,-122.5025,
pollock,111763-1_91,glu,0.729345133,26.80565487,1.3856,25.42005487,0.174605269,8-May-91,1991,9.7,9.7,8.4,7.9,9.9,1990,320,260,Washington Puget Sound 47.8606 -122.5025 52fms,47.8606,-122.5025,
pollock,111763-1_91,phe,-0.022300885,7.849967552,1.2284,6.621567552,0.164876722,8-May-91,1991,9.7,9.7,8.4,7.9,9.9,1990,320,260,Washington Puget Sound 47.8606 -122.5025 52fms,47.8606,-122.5025,
herring,110361-1_92,ala,-0.009026549,26.12735988,-0.4446,26.57195988,0.352763849,9-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,196,166,Washington Holmes Harbor,48.04189,-122.5249,
herring,110361-1_92,val,-0.103221239,25.97155457,0.0632,25.90835457,0.362950869,9-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,196,166,Washington Holmes Harbor,48.04189,-122.5249,
herring,110361-1_92,leu,0.202460177,24.56953982,0.065,24.50453982,0.171035084,9-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,196,166,Washington Holmes Harbor,48.04189,-122.5249,
herring,110361-1_92,ile,0.514566372,23.93710029,1.7906,22.14650029,0.066402811,9-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,196,166,Washington Holmes Harbor,48.04189,-122.5249,
herring,110361-1_92,nle,-1.18340708,13.49340708,-2.8786,16.37200708,2.522146903,9-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,196,166,Washington Holmes Harbor,48.04189,-122.5249,
herring,110361-1_92,pro,-0.112327434,25.97832743,3.494,22.48432743,0.998695649,9-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,196,166,Washington Holmes Harbor,48.04189,-122.5249,
herring,110361-1_92,thr,0.280699115,-14.32003245,-1.7798,-12.54023245,0.641978452,9-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,196,166,Washington Holmes Harbor,48.04189,-122.5249,
herring,110361-1_92,asp,0.578176991,19.42482301,0.9038,18.52102301,0.350928768,9-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,196,166,Washington Holmes Harbor,48.04189,-122.5249,
herring,110361-1_92,ser,-0.454911504,10.9719115,-1.65,12.6219115,1.454081497,9-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,196,166,Washington Holmes Harbor,48.04189,-122.5249,
herring,110361-1_92,glu,0.024929204,26.34640413,0.4074,25.93900413,0.128710269,9-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,196,166,Washington Holmes Harbor,48.04189,-122.5249,
herring,110361-1_92,phe,0.086309735,7.083690265,0.6806,6.403090265,0.798896739,9-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,196,166,Washington Holmes Harbor,48.04189,-122.5249,
herring,110357-1_92_notusing,ala,-0.024070796,25.22340413,-0.4446,25.66800413,0.22903566,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,234,190,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-1_92_notusing,val,-0.275256637,24.67625664,0.0632,24.61305664,2.936275873,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,234,190,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-1_92_notusing,leu,0.539893805,23.22643953,0.065,23.16143953,0.44265374,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,234,190,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-1_92_notusing,ile,1.372176991,23.32615634,1.7906,21.53555634,0.278799809,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,234,190,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-1_92_notusing,nle,-3.155752212,19.07475221,-2.8786,21.95335221,0.19225764,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,234,190,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-1_92_notusing,pro,-0.290179204,26.5686792,3.494,23.0746792,0.88741901,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,234,190,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-1_92_notusing,glu_notusing,0.066477876,26.71852212,0.4074,26.31112212,0.257379098,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,234,190,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-1_92_notusing,phe_notusing,0.230159292,4.471507375,0.6806,3.790907375,0.730762843,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,234,190,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-3_92_notusing,ala,-0.019557522,26.14122419,-0.4446,26.58582419,0.372458499,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,201,165,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-3_92_notusing,val,-0.223646018,23.69497935,0.0632,23.63177935,0.856652983,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,201,165,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-3_92_notusing,leu,0.438663717,24.24933628,0.065,24.18433628,0.147634684,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,201,165,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-3_92_notusing,ile,1.114893805,21.17977286,1.7906,19.38917286,4.630349591,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,201,165,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-3_92_notusing,nle,-2.564048673,16.51538201,-2.8786,19.39398201,2.934140817,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,201,165,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-3_92_notusing,pro,-0.243376106,28.34670944,3.494,24.85270944,0.445872553,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,201,165,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-3_92_notusing,thr,0.584789823,-19.59528982,-1.7798,-17.81548982,0.095459415,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,201,165,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-3_92_notusing,asp,1.252716814,22.31794985,0.9038,21.41414985,0.12806769,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,201,165,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-3_92_notusing,ser,-0.985641593,16.81630826,-1.65,18.46630826,1.405350609,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,201,165,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-3_92_notusing,glu_notusing,0.054013274,26.88165339,0.4074,26.47425339,0.562619173,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,201,165,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-3_92,phe_notusing,0.187004425,4.605328909,0.6806,3.924728909,0.785776262,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,201,165,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-2_92,ala,-0.381982301,28.0649823,-1.0216,29.0865823,0.089604687,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,192,156,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-2_92,val,-0.403168142,27.81650147,-0.345,28.16150147,0.723944979,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,192,156,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-2_92,leu,-0.49539823,26.14639823,-0.6794,26.82579823,0.102058807,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,192,156,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-2_92,ile,0.192929204,25.15173746,1.199,23.95273746,0.143235238,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,192,156,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-2_92,nle,-0.969876106,12.18420944,-2.2832,14.46740944,0.113182743,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,192,156,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-2_92,pro,-0.698230088,26.80623009,3.9672,22.83903009,0.343745545,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,192,156,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-2_92,thr,-0.245070796,-16.81459587,-2.2448,-14.56979587,0.4128551,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,192,156,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-2_92,asp,0.703566372,22.93376696,-0.23,23.16376696,0.294551071,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,192,156,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-2_92,ser,-0.392362832,10.27636283,-2.4618,12.73816283,0.514443389,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,192,156,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-2_92,glu,-0.52420354,29.00687021,0.0864,28.92047021,0.25665606,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,192,156,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-2_92,phe,-0.519929204,7.426929204,0.6364,6.790529204,0.464513724,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,192,156,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-4_92,ala,-0.400884956,23.93255162,-1.0662,24.99875162,0.084198179,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,153,125,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-4_92,val,-0.356415929,24.3570826,-0.5766,24.9336826,0.340382628,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,153,125,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-4_92,leu,-0.195099585,22.50209959,-0.096333333,22.59843292,0.308753947,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,153,125,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-4_92,ile,0.048106195,23.72656047,1.0702,22.65636047,0.108610926,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,153,125,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-4_92,nle,-1.106950207,14.73728354,-2.490666667,17.22795021,0.72680832,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,153,125,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-4_92,pro,-0.891238938,25.59257227,3.5222,22.07037227,0.543067522,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,153,125,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-4_92,thr,-0.018132743,-10.93486726,-2.2816,-8.653267257,0.127753669,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,153,125,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-4_92,asp,0.104707965,17.80429204,0.2768,17.52749204,0.116116321,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,153,125,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-4_92,ser,-0.992150442,9.800483776,-2.1358,11.93628378,1.1294478,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,153,125,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-4_92,glu,-0.378743363,24.1000767,0.0342,24.0658767,0.085219325,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,153,125,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-4_92,phe,-0.745300885,7.305300885,0.518,6.787300885,0.235743505,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,153,125,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-7_92,ala,-0.601327434,26.5729941,-1.0662,27.6391941,0.277518168,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,208,169,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-7_92,val,-0.534623894,27.17629056,-0.5766,27.75289056,0.392841359,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,208,169,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-7_92,leu,-0.292649378,25.27698271,-0.096333333,25.37331604,0.402722402,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,208,169,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-7_92,ile,0.072159292,26.13617404,1.0702,25.06597404,0.547142882,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,208,169,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-7_92,nle,-1.660425311,15.42275864,-2.490666667,17.91342531,0.989756199,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,208,169,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-7_92,pro,-1.336858407,27.29619174,3.5222,23.77399174,0.767756689,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,208,169,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-7_92,thr,-0.027199115,-16.49580088,-2.2816,-14.21420088,0.449253826,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,208,169,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-7_92,asp,0.157061947,20.58060472,0.2768,20.30380472,0.794074514,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,208,169,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-7_92,ser,-1.488225664,11.261559,-2.1358,13.397359,1.202062533,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,208,169,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-7_92,glu,-0.568115044,27.12278171,0.0342,27.08858171,0.23118463,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,208,169,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-7_92,phe,-1.117951327,7.222617994,0.518,6.704617994,0.140201046,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,208,169,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-5_92,ala,-0.900451327,26.79645133,-0.947,27.74345133,0.243316666,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,191,156,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-5_92,val,-0.994672566,26.43767257,-0.4384,26.87607257,1.566834069,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,191,156,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-5_92,leu,-1.118172566,25.65183923,-0.8034,26.45523923,0.487677489,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,191,156,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-5_92,ile,0.64919469,24.98447198,1.0646,23.91987198,0.518108419,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,191,156,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-5_92,nle,-2.232778761,14.56044543,-2.7624,17.32284543,2.81772556,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,191,156,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-5_92,pro,-1.55240708,28.88107375,3.7764,25.10467375,0.942266063,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,191,156,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-5_92,thr,-0.796566372,-16.93143363,-2.4512,-14.48023363,0.688931782,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,191,156,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-5_92,asp,1.897827434,20.41383923,-0.0834,20.49723923,0.609275253,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,191,156,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-5_92,ser,-0.950725664,13.20372566,-2.5718,15.77552566,0.505865595,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,191,156,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-5_92,glu,-1.137557522,27.31889086,0.0316,27.28729086,0.311411839,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,191,156,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-5_92,phe,-1.789110619,7.112443953,0.2234,6.889043953,0.540460298,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,191,156,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-6_92,ala,-0.623389381,23.97905605,-0.947,24.92605605,0.053266625,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,146,118,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-6_92,val,-0.688619469,25.3589528,-0.4384,25.7973528,0.394975105,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,146,118,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-6_92,leu,-0.774119469,23.86411947,-0.8034,24.66751947,0.219645168,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,146,118,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-6_92,ile,0.449442478,24.20022419,1.0646,23.13562419,0.225313855,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,146,118,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-6_92,nle,-1.545769912,14.65643658,-2.7624,17.41883658,2.335197279,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,146,118,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-6_92,thr,-0.551469027,-9.97819764,-2.4512,-7.52699764,0.268019278,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,146,118,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-6_92,asp,1.313880531,17.3904528,-0.0834,17.4738528,0.589620499,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,146,118,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-6_92,ser,-0.65819469,11.22019469,-2.5718,13.79199469,1.221994681,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,146,118,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-6_92,glu,-0.787539823,24.97420649,0.0316,24.94260649,0.054280138,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,146,118,Washington Hood Canal,47.61302061,-122.9510071,
herring,110357-6_92,phe,-1.238615044,7.467615044,0.2234,7.244215044,0.163036806,27-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,146,118,Washington Hood Canal,47.61302061,-122.9510071,
pollock,152946-5_07,ala,NA,NA,NA,NA,0.536088612,17-Nov-07,2007,9,10,11,11.6,9.29,2000,130,111,"Washington Puget Sound, San Juan Island, Upright Head 48.5758 -122.8867 70m",48.5758,-122.8867,
pollock,152946-5_07,val,0.51100885,22.81832448,0.673,22.14532448,0.19513158,17-Nov-07,2007,9,10,11,11.6,9.29,2000,130,111,"Washington Puget Sound, San Juan Island, Upright Head 48.5758 -122.8867 70m",48.5758,-122.8867,
pollock,152946-5_07,leu,0.596230088,20.44943658,0.652,19.79743658,0.55127156,17-Nov-07,2007,9,10,11,11.6,9.29,2000,130,111,"Washington Puget Sound, San Juan Island, Upright Head 48.5758 -122.8867 70m",48.5758,-122.8867,
pollock,152946-5_07,ile,0.908283186,22.16871681,1.6704,20.49831681,0.55281733,17-Nov-07,2007,9,10,11,11.6,9.29,2000,130,111,"Washington Puget Sound, San Juan Island, Upright Head 48.5758 -122.8867 70m",48.5758,-122.8867,
pollock,152946-5_07,nle,-1.04969469,14.74669469,-1.952,16.69869469,0.117779455,17-Nov-07,2007,9,10,11,11.6,9.29,2000,130,111,"Washington Puget Sound, San Juan Island, Upright Head 48.5758 -122.8867 70m",48.5758,-122.8867,
pollock,152946-5_07,pro,1.025522124,23.46147788,3.721,19.74047788,0.400654465,17-Nov-07,2007,9,10,11,11.6,9.29,2000,130,111,"Washington Puget Sound, San Juan Island, Upright Head 48.5758 -122.8867 70m",48.5758,-122.8867,
pollock,152946-5_07,thr,1.182902655,-10.47856932,-1.0264,-9.452169322,0.841326532,17-Nov-07,2007,9,10,11,11.6,9.29,2000,130,111,"Washington Puget Sound, San Juan Island, Upright Head 48.5758 -122.8867 70m",48.5758,-122.8867,
