hostsp,hostid,AA,drift,driftadj,diff,finalvalue,samplestd,date_collected,year,lag0_temp,lag1_temp,lag2_temp,lag3_temp,lag12_temp,decade,tl,sl,location,lat,long,comments
hake,026608-7_33,ile,0.448451861,20.00688147,1.193666667,18.81321481,0.064423081,19-Apr-33,1933,8,7.1,6.7,7.1,8.2,1930,194,176,Washington from Clinton on Whidbey Is. up to Saratoga passage and back along the flat between Gedney Is. and Everette,48.018285,-122.329465,"hat island is what google pulls up; used as lat/long, covers area mentioned in locality."
hake,026608-7_33,nle,-2.013314367,16.74698103,-1.514,18.26098103,0.506067519,19-Apr-33,1933,8,7.1,6.7,7.1,8.2,1930,194,176,Washington from Clinton on Whidbey Is. up to Saratoga passage and back along the flat between Gedney Is. and Everette,48.018285,-122.329465,"hat island is what google pulls up; used as lat/long, covers area mentioned in locality."
hake,026608-7_33,pro,0.977602054,20.76706461,2.6865,18.08056461,1.008494092,19-Apr-33,1933,8,7.1,6.7,7.1,8.2,1930,194,176,Washington from Clinton on Whidbey Is. up to Saratoga passage and back along the flat between Gedney Is. and Everette,48.018285,-122.329465,"hat island is what google pulls up; used as lat/long, covers area mentioned in locality."
hake,026608-7_33,thr,0.845453145,-3.425453145,-0.8385,-2.586953145,0.681584184,19-Apr-33,1933,8,7.1,6.7,7.1,8.2,1930,194,176,Washington from Clinton on Whidbey Is. up to Saratoga passage and back along the flat between Gedney Is. and Everette,48.018285,-122.329465,"hat island is what google pulls up; used as lat/long, covers area mentioned in locality."
hake,026608-7_33,asp,1.963666239,13.90333376,2.14,11.76333376,0.208813314,19-Apr-33,1933,8,7.1,6.7,7.1,8.2,1930,194,176,Washington from Clinton on Whidbey Is. up to Saratoga passage and back along the flat between Gedney Is. and Everette,48.018285,-122.329465,"hat island is what google pulls up; used as lat/long, covers area mentioned in locality."
hake,026608-7_33,ser,-2.016328626,15.34899529,-1.649333333,16.99832863,1.546588935,19-Apr-33,1933,8,7.1,6.7,7.1,8.2,1930,194,176,Washington from Clinton on Whidbey Is. up to Saratoga passage and back along the flat between Gedney Is. and Everette,48.018285,-122.329465,"hat island is what google pulls up; used as lat/long, covers area mentioned in locality."
hake,026608-7_33,glu,0.364980745,21.86368592,0.535,21.32868592,0.638311314,19-Apr-33,1933,8,7.1,6.7,7.1,8.2,1930,194,176,Washington from Clinton on Whidbey Is. up to Saratoga passage and back along the flat between Gedney Is. and Everette,48.018285,-122.329465,"hat island is what google pulls up; used as lat/long, covers area mentioned in locality."
hake,026608-7_33,phe,0.245216945,11.33211639,0.057833333,11.27428306,1.722064265,19-Apr-33,1933,8,7.1,6.7,7.1,8.2,1930,194,176,Washington from Clinton on Whidbey Is. up to Saratoga passage and back along the flat between Gedney Is. and Everette,48.018285,-122.329465,"hat island is what google pulls up; used as lat/long, covers area mentioned in locality."
hake,002668-5_33,ala,0.041684211,18.49131579,-0.466,18.95731579,0.446433646,19-Apr-33,1933,8,7.1,6.7,7.1,8.2,1930,145,123,Washington from Clinton on Whidbey Is. up to Saratoga passage and back along the flat between Gedney Is. and Everette,48.018285,-122.329465,"hat island is what google pulls up; used as lat/long, covers area mentioned in locality."
hake,002668-5_33,val,-0.329553273,20.15888661,-0.053166667,20.21205327,0.777966794,19-Apr-33,1933,8,7.1,6.7,7.1,8.2,1930,145,123,Washington from Clinton on Whidbey Is. up to Saratoga passage and back along the flat between Gedney Is. and Everette,48.018285,-122.329465,"hat island is what google pulls up; used as lat/long, covers area mentioned in locality."
hake,002668-5_33,leu,-0.43079846,17.33846513,-0.767,18.10546513,0.662377787,19-Apr-33,1933,8,7.1,6.7,7.1,8.2,1930,145,123,Washington from Clinton on Whidbey Is. up to Saratoga passage and back along the flat between Gedney Is. and Everette,48.018285,-122.329465,"hat island is what google pulls up; used as lat/long, covers area mentioned in locality."
hake,002668-5_33,ile,-0.095175866,19.93017587,0.934166667,18.9960092,0.623115559,19-Apr-33,1933,8,7.1,6.7,7.1,8.2,1930,145,123,Washington from Clinton on Whidbey Is. up to Saratoga passage and back along the flat between Gedney Is. and Everette,48.018285,-122.329465,"hat island is what google pulls up; used as lat/long, covers area mentioned in locality."
hake,002668-5_33,nle,-1.257096277,17.14476294,-2.433166667,19.57792961,0.506016139,19-Apr-33,1933,8,7.1,6.7,7.1,8.2,1930,145,123,Washington from Clinton on Whidbey Is. up to Saratoga passage and back along the flat between Gedney Is. and Everette,48.018285,-122.329465,"hat island is what google pulls up; used as lat/long, covers area mentioned in locality."
hake,002668-5_33,pro,-0.350517556,17.47051756,2.142428571,15.32808898,0.516155015,19-Apr-33,1933,8,7.1,6.7,7.1,8.2,1930,145,123,Washington from Clinton on Whidbey Is. up to Saratoga passage and back along the flat between Gedney Is. and Everette,48.018285,-122.329465,"hat island is what google pulls up; used as lat/long, covers area mentioned in locality."
hake,002668-5_33,thr,-0.131476252,-2.945523748,-1.586,-1.359523748,0.285196424,19-Apr-33,1933,8,7.1,6.7,7.1,8.2,1930,145,123,Washington from Clinton on Whidbey Is. up to Saratoga passage and back along the flat between Gedney Is. and Everette,48.018285,-122.329465,"hat island is what google pulls up; used as lat/long, covers area mentioned in locality."
hake,002668-5_33,ser,-0.60314249,4.500475824,-2.365666667,6.86614249,0.849382325,19-Apr-33,1933,8,7.1,6.7,7.1,8.2,1930,145,123,Washington from Clinton on Whidbey Is. up to Saratoga passage and back along the flat between Gedney Is. and Everette,48.018285,-122.329465,"hat island is what google pulls up; used as lat/long, covers area mentioned in locality."
hake,002668-5_33,glu,-0.55037484,20.09637484,0.0335,20.06287484,0.258884144,19-Apr-33,1933,8,7.1,6.7,7.1,8.2,1930,145,123,Washington from Clinton on Whidbey Is. up to Saratoga passage and back along the flat between Gedney Is. and Everette,48.018285,-122.329465,"hat island is what google pulls up; used as lat/long, covers area mentioned in locality."
hake,002668-5_33,phe,-0.127917843,4.729917843,0.230666667,4.499251177,0.190525589,19-Apr-33,1933,8,7.1,6.7,7.1,8.2,1930,145,123,Washington from Clinton on Whidbey Is. up to Saratoga passage and back along the flat between Gedney Is. and Everette,48.018285,-122.329465,"hat island is what google pulls up; used as lat/long, covers area mentioned in locality."
hake,002668-9_33,ala,-0.056183461,24.59318346,0.9236,23.66958346,0.308442863,19-Apr-33,1933,8,7.1,6.7,7.1,8.2,1930,217,192,Washington from Clinton on Whidbey Is. up to Saratoga passage and back along the flat between Gedney Is. and Everette,48.018285,-122.329465,"hat island is what google pulls up; used as lat/long, covers area mentioned in locality."
hake,002668-9_33,val,-0.148632863,22.89463286,0.962833333,21.93179953,0.134044769,19-Apr-33,1933,8,7.1,6.7,7.1,8.2,1930,217,192,Washington from Clinton on Whidbey Is. up to Saratoga passage and back along the flat between Gedney Is. and Everette,48.018285,-122.329465,"hat island is what google pulls up; used as lat/long, covers area mentioned in locality."
hake,002668-9_33,leu,0.157713736,21.39228626,1.1045,20.28778626,0.469939358,19-Apr-33,1933,8,7.1,6.7,7.1,8.2,1930,217,192,Washington from Clinton on Whidbey Is. up to Saratoga passage and back along the flat between Gedney Is. and Everette,48.018285,-122.329465,"hat island is what google pulls up; used as lat/long, covers area mentioned in locality."
hake,002668-9_33,ile,1.02954874,22.88078459,2.9274,19.95338459,0.250681737,19-Apr-33,1933,8,7.1,6.7,7.1,8.2,1930,217,192,Washington from Clinton on Whidbey Is. up to Saratoga passage and back along the flat between Gedney Is. and Everette,48.018285,-122.329465,"hat island is what google pulls up; used as lat/long, covers area mentioned in locality."
hake,002668-9_33,nle,-1.425721249,18.22205458,-1.4198,19.64185458,0.69121656,19-Apr-33,1933,8,7.1,6.7,7.1,8.2,1930,217,192,Washington from Clinton on Whidbey Is. up to Saratoga passage and back along the flat between Gedney Is. and Everette,48.018285,-122.329465,"hat island is what google pulls up; used as lat/long, covers area mentioned in locality."
hake,002668-9_33,pro,0.452622593,23.77304407,5.600833333,18.17221074,1.611310129,19-Apr-33,1933,8,7.1,6.7,7.1,8.2,1930,217,192,Washington from Clinton on Whidbey Is. up to Saratoga passage and back along the flat between Gedney Is. and Everette,48.018285,-122.329465,"hat island is what google pulls up; used as lat/long, covers area mentioned in locality."
hake,002668-9_33,thr,0.635515334,-6.834515334,-0.6416,-6.192915334,5.27132213,19-Apr-33,1933,8,7.1,6.7,7.1,8.2,1930,217,192,Washington from Clinton on Whidbey Is. up to Saratoga passage and back along the flat between Gedney Is. and Everette,48.018285,-122.329465,"hat island is what google pulls up; used as lat/long, covers area mentioned in locality."
hake,002668-9_33,asp,1.124179718,16.60148695,2.299666667,14.30182028,0.526363309,19-Apr-33,1933,8,7.1,6.7,7.1,8.2,1930,217,192,Washington from Clinton on Whidbey Is. up to Saratoga passage and back along the flat between Gedney Is. and Everette,48.018285,-122.329465,"hat island is what google pulls up; used as lat/long, covers area mentioned in locality."
hake,002668-9_33,ser,-0.686980745,12.14398074,-0.837,12.98098074,0.835064668,19-Apr-33,1933,8,7.1,6.7,7.1,8.2,1930,217,192,Washington from Clinton on Whidbey Is. up to Saratoga passage and back along the flat between Gedney Is. and Everette,48.018285,-122.329465,"hat island is what google pulls up; used as lat/long, covers area mentioned in locality."
hake,002668-9_33,glu,0.017006418,24.42266025,1.358666667,23.06399358,1.27883241,19-Apr-33,1933,8,7.1,6.7,7.1,8.2,1930,217,192,Washington from Clinton on Whidbey Is. up to Saratoga passage and back along the flat between Gedney Is. and Everette,48.018285,-122.329465,"hat island is what google pulls up; used as lat/long, covers area mentioned in locality."
hake,002668-9_33,phe,0.357573813,8.446426187,1.658,6.788426187,1.701238372,19-Apr-33,1933,8,7.1,6.7,7.1,8.2,1930,217,192,Washington from Clinton on Whidbey Is. up to Saratoga passage and back along the flat between Gedney Is. and Everette,48.018285,-122.329465,"hat island is what google pulls up; used as lat/long, covers area mentioned in locality."
hake,002668-3_33,ala,-0.089734275,21.58840094,0.348166667,21.24023427,0.070514774,19-Apr-33,1933,8,7.1,6.7,7.1,8.2,1930,153,135,Washington from Clinton on Whidbey Is. up to Saratoga passage and back along the flat between Gedney Is. and Everette,48.018285,-122.329465,"hat island is what google pulls up; used as lat/long, covers area mentioned in locality."
hake,002668-3_33,val,-0.134029525,20.67736286,0.554833333,20.12252953,0.494775033,19-Apr-33,1933,8,7.1,6.7,7.1,8.2,1930,153,135,Washington from Clinton on Whidbey Is. up to Saratoga passage and back along the flat between Gedney Is. and Everette,48.018285,-122.329465,"hat island is what google pulls up; used as lat/long, covers area mentioned in locality."
hake,002668-3_33,leu,0.772950213,17.76804979,0.5202,17.24784979,0.312390781,19-Apr-33,1933,8,7.1,6.7,7.1,8.2,1930,153,135,Washington from Clinton on Whidbey Is. up to Saratoga passage and back along the flat between Gedney Is. and Everette,48.018285,-122.329465,"hat island is what google pulls up; used as lat/long, covers area mentioned in locality."
hake,002668-3_33,ile,0.748513479,19.59548652,3.054666667,16.54081985,0.302554127,19-Apr-33,1933,8,7.1,6.7,7.1,8.2,1930,153,135,Washington from Clinton on Whidbey Is. up to Saratoga passage and back along the flat between Gedney Is. and Everette,48.018285,-122.329465,"hat island is what google pulls up; used as lat/long, covers area mentioned in locality."
hake,002668-3_33,nle,-1.578974326,16.79297433,-2.7135,19.50647433,0.20686469,19-Apr-33,1933,8,7.1,6.7,7.1,8.2,1930,153,135,Washington from Clinton on Whidbey Is. up to Saratoga passage and back along the flat between Gedney Is. and Everette,48.018285,-122.329465,"hat island is what google pulls up; used as lat/long, covers area mentioned in locality."
hake,002668-3_33,pro,0.722680359,23.09031964,5.646,17.44431964,0.526504511,19-Apr-33,1933,8,7.1,6.7,7.1,8.2,1930,153,135,Washington from Clinton on Whidbey Is. up to Saratoga passage and back along the flat between Gedney Is. and Everette,48.018285,-122.329465,"hat island is what google pulls up; used as lat/long, covers area mentioned in locality."
hake,002668-3_33,thr,0.596033376,-9.908366709,-0.678,-9.230366709,0.581825002,19-Apr-33,1933,8,7.1,6.7,7.1,8.2,1930,153,135,Washington from Clinton on Whidbey Is. up to Saratoga passage and back along the flat between Gedney Is. and Everette,48.018285,-122.329465,"hat island is what google pulls up; used as lat/long, covers area mentioned in locality."
hake,002668-3_33,asp,1.385607189,14.57505948,2.364333333,12.21072614,0.152598602,19-Apr-33,1933,8,7.1,6.7,7.1,8.2,1930,153,135,Washington from Clinton on Whidbey Is. up to Saratoga passage and back along the flat between Gedney Is. and Everette,48.018285,-122.329465,"hat island is what google pulls up; used as lat/long, covers area mentioned in locality."
hake,002668-3_33,ser,-1.141440308,10.55710697,-1.288666667,11.84577364,0.779551367,19-Apr-33,1933,8,7.1,6.7,7.1,8.2,1930,153,135,Washington from Clinton on Whidbey Is. up to Saratoga passage and back along the flat between Gedney Is. and Everette,48.018285,-122.329465,"hat island is what google pulls up; used as lat/long, covers area mentioned in locality."
hake,002668-3_33,glu,-0.337205392,22.87087206,0.9675,21.90337206,0.152421565,19-Apr-33,1933,8,7.1,6.7,7.1,8.2,1930,153,135,Washington from Clinton on Whidbey Is. up to Saratoga passage and back along the flat between Gedney Is. and Everette,48.018285,-122.329465,"hat island is what google pulls up; used as lat/long, covers area mentioned in locality."
hake,002668-3_33,phe,-0.312747112,6.553080445,0.902333333,5.650747112,0.216631792,19-Apr-33,1933,8,7.1,6.7,7.1,8.2,1930,153,135,Washington from Clinton on Whidbey Is. up to Saratoga passage and back along the flat between Gedney Is. and Everette,48.018285,-122.329465,"hat island is what google pulls up; used as lat/long, covers area mentioned in locality."
hake,002668-6_33,ala,-0.259128319,21.25712832,0.0588,21.19832832,0.418254707,19-Apr-33,1933,8,7.1,6.7,7.1,8.2,1930,190,163,Washington from Clinton on Whidbey Is. up to Saratoga passage and back along the flat between Gedney Is. and Everette,48.018285,-122.329465,"hat island is what google pulls up; used as lat/long, covers area mentioned in locality."
hake,002668-6_33,val,-0.055433628,21.28610029,0.5586,20.72750029,0.569868698,19-Apr-33,1933,8,7.1,6.7,7.1,8.2,1930,190,163,Washington from Clinton on Whidbey Is. up to Saratoga passage and back along the flat between Gedney Is. and Everette,48.018285,-122.329465,"hat island is what google pulls up; used as lat/long, covers area mentioned in locality."
hake,002668-6_33,leu,-1.104868421,21.19786842,0.437666667,20.76020175,0.51887089,19-Apr-33,1933,8,7.1,6.7,7.1,8.2,1930,190,163,Washington from Clinton on Whidbey Is. up to Saratoga passage and back along the flat between Gedney Is. and Everette,48.018285,-122.329465,"hat island is what google pulls up; used as lat/long, covers area mentioned in locality."
hake,002668-6_33,nle,-1.186048673,15.45738201,-1.7916,17.24898201,0.286943084,19-Apr-33,1933,8,7.1,6.7,7.1,8.2,1930,190,163,Washington from Clinton on Whidbey Is. up to Saratoga passage and back along the flat between Gedney Is. and Everette,48.018285,-122.329465,"hat island is what google pulls up; used as lat/long, covers area mentioned in locality."
hake,002668-6_33,thr,-0.117676991,-10.26265634,-1.6204,-8.642256342,0.405754031,19-Apr-33,1933,8,7.1,6.7,7.1,8.2,1930,190,163,Washington from Clinton on Whidbey Is. up to Saratoga passage and back along the flat between Gedney Is. and Everette,48.018285,-122.329465,"hat island is what google pulls up; used as lat/long, covers area mentioned in locality."
hake,002668-6_33,asp,0.811951327,16.32938201,1.7092,14.62018201,0.327099883,19-Apr-33,1933,8,7.1,6.7,7.1,8.2,1930,190,163,Washington from Clinton on Whidbey Is. up to Saratoga passage and back along the flat between Gedney Is. and Everette,48.018285,-122.329465,"hat island is what google pulls up; used as lat/long, covers area mentioned in locality."
hake,002668-6_33,ser,-0.147902655,11.46423599,-1.9944,13.45863599,0.503142458,19-Apr-33,1933,8,7.1,6.7,7.1,8.2,1930,190,163,Washington from Clinton on Whidbey Is. up to Saratoga passage and back along the flat between Gedney Is. and Everette,48.018285,-122.329465,"hat island is what google pulls up; used as lat/long, covers area mentioned in locality."
hake,002668-6_33,glu,-1.057460177,24.16279351,0.3568,23.80599351,0.311386148,19-Apr-33,1933,8,7.1,6.7,7.1,8.2,1930,190,163,Washington from Clinton on Whidbey Is. up to Saratoga passage and back along the flat between Gedney Is. and Everette,48.018285,-122.329465,"hat island is what google pulls up; used as lat/long, covers area mentioned in locality."
hake,002668-6_33,phe,-0.828676991,6.747343658,0.6358,6.111543658,0.470782682,19-Apr-33,1933,8,7.1,6.7,7.1,8.2,1930,190,163,Washington from Clinton on Whidbey Is. up to Saratoga passage and back along the flat between Gedney Is. and Everette,48.018285,-122.329465,"hat island is what google pulls up; used as lat/long, covers area mentioned in locality."
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
hake,110364-2_92,ala,-0.05982285,22.29848952,0.348166667,21.95032285,0.244422449,9-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,157,135,Washington holmes Habor,48.04189,-122.5249,
hake,110364-2_92,val,-0.089353017,22.17001968,0.554833333,21.61518635,0.711048756,9-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,157,135,Washington holmes Habor,48.04189,-122.5249,
hake,110364-2_92,leu,0.515300142,19.00669986,0.5202,18.48649986,0.386896627,9-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,157,135,Washington holmes Habor,48.04189,-122.5249,
hake,110364-2_92,ile,0.499008986,21.49799101,3.054666667,18.44332435,0.374084215,9-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,157,135,Washington holmes Habor,48.04189,-122.5249,
hake,110364-2_92,nle,-1.052649551,15.71164955,-2.7135,18.42514955,0.30294719,9-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,157,135,Washington holmes Habor,48.04189,-122.5249,
hake,110364-2_92,thr,0.397355584,-9.895355584,-0.678,-9.217355584,0.153528499,9-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,157,135,Washington holmes Habor,48.04189,-122.5249,
hake,110364-2_92,asp,0.923738126,17.00826187,2.364333333,14.64392854,0.202378359,9-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,157,135,Washington holmes Habor,48.04189,-122.5249,
hake,110364-2_92,ser,-0.760960205,12.50362687,-1.288666667,13.79229354,0.370748342,9-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,157,135,Washington holmes Habor,48.04189,-122.5249,
hake,110364-2_92,glu,-0.224803594,24.03780359,0.9675,23.07030359,0.145564419,9-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,157,135,Washington holmes Habor,48.04189,-122.5249,
hake,110364-2_92,phe,-0.208498074,7.078164741,0.902333333,6.175831408,0.398798613,9-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,157,135,Washington holmes Habor,48.04189,-122.5249,
hake,110364-1_92,ala,-0.460672566,21.98567257,0.0588,21.92687257,0.459491023,9-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,146,129,Washington holmes Habor,48.04189,-122.5249,
hake,110364-1_92,val,-0.098548673,19.75654867,0.5586,19.19794867,0.381846828,9-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,146,129,Washington holmes Habor,48.04189,-122.5249,
hake,110364-1_92,leu,-1.964210526,20.61921053,0.437666667,20.18154386,0.354207566,9-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,146,129,Washington holmes Habor,48.04189,-122.5249,
hake,110364-1_92,ile,0.821451327,21.08388201,2.494,18.58988201,0.085172374,9-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,146,129,Washington holmes Habor,48.04189,-122.5249,
hake,110364-1_92,nle,-2.108530973,19.30053097,-1.7916,21.09213097,0.737341847,9-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,146,129,Washington holmes Habor,48.04189,-122.5249,
hake,110364-1_92,thr,-0.20920354,-9.90979646,-1.6204,-8.28939646,0.814721425,9-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,146,129,Washington holmes Habor,48.04189,-122.5249,
hake,110364-1_92,asp,1.443469027,14.72953097,1.7092,13.02033097,0.571194363,9-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,146,129,Washington holmes Habor,48.04189,-122.5249,
hake,110364-1_92,ser,-0.262938053,11.87593805,-1.9944,13.87033805,0.542583634,9-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,146,129,Washington holmes Habor,48.04189,-122.5249,
hake,110364-1_92,glu,-1.879929204,24.3919292,0.3568,24.0351292,0.257099203,9-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,146,129,Washington holmes Habor,48.04189,-122.5249,
hake,110364-1_92,phe,-1.47320354,6.322870206,0.6358,5.687070206,0.441479709,9-May-92,1992,10.2,9.5,9.5,8.1,9.7,1990,146,129,Washington holmes Habor,48.04189,-122.5249,
hake,002567-1_32,ala,0.879308087,21.10302525,0.242833333,20.86019191,0.06512552,29-Sep-32,1932,10.7,10.9,10.8,10.4,10.7,1930,210,183,Washington off E side of Gedney Is. 30-60 fms,48.020385,-122.321454,"hat island is what google pulls up; used as lat/long, covers area mentioned in locality."
hake,002567-1_32,val,0.967193838,22.9171395,1.195,21.7221395,0.269247717,29-Sep-32,1932,10.7,10.9,10.8,10.4,10.7,1930,210,183,Washington off E side of Gedney Is. 30-60 fms,48.020385,-122.321454,
hake,002567-1_32,leu,1.026473684,18.50085965,0.651166667,17.84969298,1.164816008,29-Sep-32,1932,10.7,10.9,10.8,10.4,10.7,1930,210,183,Washington off E side of Gedney Is. 30-60 fms,48.020385,-122.321454,
hake,002567-1_32,ile,0.694062901,21.4419371,1.876166667,19.56577043,1.243842032,29-Sep-32,1932,10.7,10.9,10.8,10.4,10.7,1930,210,183,Washington off E side of Gedney Is. 30-60 fms,48.020385,-122.321454,
hake,002567-1_32,nle,0.004887035,15.3414463,-1.2085,16.5499463,2.920270592,29-Sep-32,1932,10.7,10.9,10.8,10.4,10.7,1930,210,183,Washington off E side of Gedney Is. 30-60 fms,48.020385,-122.321454,
hake,002567-1_32,pro,0.996250321,23.79408301,3.758166667,20.03591635,0.428095005,29-Sep-32,1932,10.7,10.9,10.8,10.4,10.7,1930,210,183,Washington off E side of Gedney Is. 30-60 fms,48.020385,-122.321454,
hake,002567-1_32,thr,0.691394095,-11.46872743,-0.599,-10.86972743,0.909409332,29-Sep-32,1932,10.7,10.9,10.8,10.4,10.7,1930,210,183,Washington off E side of Gedney Is. 30-60 fms,48.020385,-122.321454,
hake,002567-1_32,asp,1.49329525,14.35803808,1.625166667,12.73287142,0.523007967,29-Sep-32,1932,10.7,10.9,10.8,10.4,10.7,1930,210,183,Washington off E side of Gedney Is. 30-60 fms,48.020385,-122.321454,
hake,002567-1_32,ser,-0.287272144,10.67427214,-2.000166667,12.67443881,0.604486559,29-Sep-32,1932,10.7,10.9,10.8,10.4,10.7,1930,210,183,Washington off E side of Gedney Is. 30-60 fms,48.020385,-122.321454,
hake,002567-1_32,glu,0.880405648,22.45859435,1.535666667,20.92292769,0.845598013,29-Sep-32,1932,10.7,10.9,10.8,10.4,10.7,1930,210,183,Washington off E side of Gedney Is. 30-60 fms,48.020385,-122.321454,
hake,002567-1_32,phe,0.872503209,4.280830124,1.261666667,3.019163457,0.467120256,29-Sep-32,1932,10.7,10.9,10.8,10.4,10.7,1930,210,183,Washington off E side of Gedney Is. 30-60 fms,48.020385,-122.321454,
hake,117903-1_90,ala,0.322020539,21.69597946,-0.110166667,21.80614613,0.302986798,11-May-90,1990,9.9,9,8.2,7.7,9.5,1990,184,155,"Washington Port Madision, Puget Sound",47.736017,-122.530885,
hake,117903-1_90,val,0.129080873,21.37158579,0.392166667,20.97941913,0.358000466,11-May-90,1990,9.9,9,8.2,7.7,9.5,1990,184,155,"Washington Port Madision, Puget Sound",47.736017,-122.530885,
hake,117903-1_90,leu,0.073887035,18.9804463,-0.3635,19.3439463,0.601549111,11-May-90,1990,9.9,9,8.2,7.7,9.5,1990,184,155,"Washington Port Madision, Puget Sound",47.736017,-122.530885,
hake,117903-1_90,pro,0.36660077,22.80873256,2.6865,20.12223256,0.092651677,11-May-90,1990,9.9,9,8.2,7.7,9.5,1990,184,155,"Washington Port Madision, Puget Sound",47.736017,-122.530885,
hake,117903-1_90,thr,0.317044929,-7.798378263,-0.8385,-6.959878263,0.789390482,11-May-90,1990,9.9,9,8.2,7.7,9.5,1990,184,155,"Washington Port Madision, Puget Sound",47.736017,-122.530885,
hake,117903-1_90,asp,0.73637484,17.28129183,2.14,15.14129183,0.726366528,11-May-90,1990,9.9,9,8.2,7.7,9.5,1990,184,155,"Washington Port Madision, Puget Sound",47.736017,-122.530885,
hake,117903-1_90,ser,-0.756123235,15.05845657,-1.649333333,16.7077899,1.175795192,11-May-90,1990,9.9,9,8.2,7.7,9.5,1990,184,155,"Washington Port Madision, Puget Sound",47.736017,-122.530885,
hake,117903-1_90,glu,0.136867779,22.50079889,0.535,21.96579889,0.164491135,11-May-90,1990,9.9,9,8.2,7.7,9.5,1990,184,155,"Washington Port Madision, Puget Sound",47.736017,-122.530885,
hake,117903-1_90,phe,0.091956354,4.435043646,0.057833333,4.377210312,1.837648225,11-May-90,1990,9.9,9,8.2,7.7,9.5,1990,184,155,"Washington Port Madision, Puget Sound",47.736017,-122.530885,
hake,117903-2_90,ala,-0.124852136,22.49785214,0.9236,21.57425214,0.250932262,11-May-90,1990,9.9,9,8.2,7.7,9.5,1990,167,145,"Washington Port Madision, Puget Sound",47.736017,-122.530885,
hake,117903-2_90,val,-0.33029525,20.73529525,0.962833333,19.77246192,0.98865717,11-May-90,1990,9.9,9,8.2,7.7,9.5,1990,167,145,"Washington Port Madision, Puget Sound",47.736017,-122.530885,
hake,117903-2_90,leu,0.350474968,20.1581917,1.1045,19.0536917,0.300756269,11-May-90,1990,9.9,9,8.2,7.7,9.5,1990,167,145,"Washington Port Madision, Puget Sound",47.736017,-122.530885,
hake,117903-2_90,ile,2.28788609,20.85178058,2.9274,17.92438058,0.31793448,11-May-90,1990,9.9,9,8.2,7.7,9.5,1990,167,145,"Washington Port Madision, Puget Sound",47.736017,-122.530885,
hake,117903-2_90,nle,-3.168269441,21.03393611,-1.4198,22.45373611,0.128710269,11-May-90,1990,9.9,9,8.2,7.7,9.5,1990,167,145,"Washington Port Madision, Puget Sound",47.736017,-122.530885,
hake,117903-2_90,pro,1.005827985,22.35450535,5.600833333,16.75367202,2.445371615,11-May-90,1990,9.9,9,8.2,7.7,9.5,1990,167,145,"Washington Port Madision, Puget Sound",47.736017,-122.530885,
hake,117903-2_90,thr,1.412256298,-8.450256298,-0.6416,-7.808656298,7.026377943,11-May-90,1990,9.9,9,8.2,7.7,9.5,1990,167,145,"Washington Port Madision, Puget Sound",47.736017,-122.530885,
hake,117903-2_90,asp,2.49817715,14.57282285,2.299666667,12.27315618,0.333868237,11-May-90,1990,9.9,9,8.2,7.7,9.5,1990,167,145,"Washington Port Madision, Puget Sound",47.736017,-122.530885,
hake,117903-2_90,ser,-1.526623877,12.33329054,-0.837,13.17029054,2.09518599,11-May-90,1990,9.9,9,8.2,7.7,9.5,1990,167,145,"Washington Port Madision, Puget Sound",47.736017,-122.530885,
hake,117903-2_90,glu,0.037792041,23.19554129,1.358666667,21.83687463,2.165712431,11-May-90,1990,9.9,9,8.2,7.7,9.5,1990,167,145,"Washington Port Madision, Puget Sound",47.736017,-122.530885,
hake,117903-2_90,phe,0.794608472,7.369724861,1.658,5.711724861,1.802865589,11-May-90,1990,9.9,9,8.2,7.7,9.5,1990,167,145,"Washington Port Madision, Puget Sound",47.736017,-122.530885,
